L 08/07/2020 - 00:03:30: SourceMod log file session started (file "/hlserver/tf2/tf/addons/sourcemod/logs/L20200807.log") (Version "1.10.0.6490")
L 08/07/2020 - 01:34:47: [tf2items_giveweapon.smx] [TF2Items GiveWeapon]2197_viewmodel: cannot find valid model models/custom/weapons/rebelscurse/c_wrench_v2.mdl, skipping
L 08/07/2020 - 01:34:47: [tf2items_giveweapon.smx] [TF2Items GiveWeapon]2228_model: cannot find valid model models/advancedweaponiser/fbomb/c_fbomb.mdl, skipping
L 08/07/2020 - 01:34:47: [tf2items_giveweapon.smx] [TF2Items GiveWeapon]2228_viewmodel: cannot find valid model models/advancedweaponiser/fbomb/c_fbomb.mdl, skipping
L 08/07/2020 - 01:34:47: [tf2items_giveweapon.smx] [TF2Items GiveWeapon]5142_viewmodel: cannot find valid model models/custom/weapons/goldslinger/c_engineer_gunslinger.mdl, skipping
L 08/07/2020 - 01:34:49: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "Aar<4><[U:1:89189905]><>"
L 08/07/2020 - 01:34:49: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "???<3><[U:1:109549249]><>"
L 08/07/2020 - 01:34:49: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "Burning Inferno<49><[U:1:191791256]><>"
L 08/07/2020 - 01:34:49: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "xeletrix<50><[U:1:307492903]><>"
L 08/07/2020 - 01:34:49: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "M3mes<58><[U:1:1046858096]><>"
L 08/07/2020 - 01:34:49: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "The Cock Ripper<64><[U:1:307537022]><>"
L 08/07/2020 - 01:34:49: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "Cowins_x<10><[U:1:337007957]><>"
L 08/07/2020 - 01:34:49: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "Zesty Jesus<56><[U:1:92165345]><>"
L 08/07/2020 - 01:34:49: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "the real legoshi gaming<53><[U:1:93598538]><>"
L 08/07/2020 - 01:34:49: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "Cla<65><[U:1:93046991]><>"
L 08/07/2020 - 01:34:49: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "Snakebreak<55><[U:1:102166148]><>"
L 08/07/2020 - 01:34:49: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "[SAW] Lost Darkrai<47><[U:1:60769145]><>"
L 08/07/2020 - 01:34:49: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "A Burning Lobster<48><[U:1:249524119]><>"
L 08/07/2020 - 01:34:49: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "Draco<61><[U:1:168699209]><>"
L 08/07/2020 - 01:34:49: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "Phyyrin<63><[U:1:194266929]><>"
L 08/07/2020 - 01:34:49: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "PoneD<35><[U:1:150687273]><>"
L 08/07/2020 - 01:34:49: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "Aar<4><[U:1:89189905]><>"
L 08/07/2020 - 01:34:49: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "???<3><[U:1:109549249]><>"
L 08/07/2020 - 01:34:49: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "Burning Inferno<49><[U:1:191791256]><>"
L 08/07/2020 - 01:34:49: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "xeletrix<50><[U:1:307492903]><>"
L 08/07/2020 - 01:34:49: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "M3mes<58><[U:1:1046858096]><>"
L 08/07/2020 - 01:34:49: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "The Cock Ripper<64><[U:1:307537022]><>"
L 08/07/2020 - 01:34:49: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "Cowins_x<10><[U:1:337007957]><>"
L 08/07/2020 - 01:34:49: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "Zesty Jesus<56><[U:1:92165345]><>"
L 08/07/2020 - 01:34:49: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "the real legoshi gaming<53><[U:1:93598538]><>"
L 08/07/2020 - 01:34:49: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "Cla<65><[U:1:93046991]><>"
L 08/07/2020 - 01:34:49: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "Snakebreak<55><[U:1:102166148]><>"
L 08/07/2020 - 01:34:49: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "[SAW] Lost Darkrai<47><[U:1:60769145]><>"
L 08/07/2020 - 01:34:49: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "A Burning Lobster<48><[U:1:249524119]><>"
L 08/07/2020 - 01:34:49: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "Draco<61><[U:1:168699209]><>"
L 08/07/2020 - 01:34:49: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "Phyyrin<63><[U:1:194266929]><>"
L 08/07/2020 - 01:34:49: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "PoneD<35><[U:1:150687273]><>"
L 08/07/2020 - 01:34:58: [tf2items_giveweapon.smx] [TF2Items GiveWeapon]2041_viewmodel: Preparing models/weapons/c_models/c_v_ludmila/c_v_ludmila.mdl
L 08/07/2020 - 01:34:58: [tf2items_giveweapon.smx] [TF2Items GiveWeapon]2058_model: cannot find valid model models/custom/weapons/antehgen/urinejar.mdl, skipping
L 08/07/2020 - 01:34:58: [tf2items_giveweapon.smx] [TF2Items GiveWeapon]2058_viewmodel: cannot find valid model models/custom/weapons/antehgen/urinejar.mdl, skipping
L 08/07/2020 - 01:34:58: [tf2items_giveweapon.smx] [TF2Items GiveWeapon]2171_model: cannot find valid model models/advancedweaponiser/w_sickle_sniper.mdl, skipping
L 08/07/2020 - 01:34:58: [tf2items_giveweapon.smx] [TF2Items GiveWeapon]2171_viewmodel: cannot find valid model models/advancedweaponiser/w_sickle_sniper.mdl, skipping
L 08/07/2020 - 01:34:58: [tf2items_giveweapon.smx] [TF2Items GiveWeapon]2197_model: cannot find valid model models/custom/weapons/rebelscurse/c_wrench_v2.mdl, skipping
L 08/07/2020 - 01:34:58: [tf2items_giveweapon.smx] [TF2Items GiveWeapon]2197_viewmodel: cannot find valid model models/custom/weapons/rebelscurse/c_wrench_v2.mdl, skipping
L 08/07/2020 - 01:34:58: [tf2items_giveweapon.smx] [TF2Items GiveWeapon]2228_model: cannot find valid model models/advancedweaponiser/fbomb/c_fbomb.mdl, skipping
L 08/07/2020 - 01:34:58: [tf2items_giveweapon.smx] [TF2Items GiveWeapon]2228_viewmodel: cannot find valid model models/advancedweaponiser/fbomb/c_fbomb.mdl, skipping
L 08/07/2020 - 01:34:58: [tf2items_giveweapon.smx] [TF2Items GiveWeapon]5142_viewmodel: cannot find valid model models/custom/weapons/goldslinger/c_engineer_gunslinger.mdl, skipping
L 08/07/2020 - 01:34:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "Aar<4><[U:1:89189905]><>"
L 08/07/2020 - 01:34:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "???<3><[U:1:109549249]><>"
L 08/07/2020 - 01:34:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "Burning Inferno<49><[U:1:191791256]><>"
L 08/07/2020 - 01:34:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "xeletrix<50><[U:1:307492903]><>"
L 08/07/2020 - 01:34:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "M3mes<58><[U:1:1046858096]><>"
L 08/07/2020 - 01:34:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "The Cock Ripper<64><[U:1:307537022]><>"
L 08/07/2020 - 01:34:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "Cowins_x<10><[U:1:337007957]><>"
L 08/07/2020 - 01:34:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "Zesty Jesus<56><[U:1:92165345]><>"
L 08/07/2020 - 01:34:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "the real legoshi gaming<53><[U:1:93598538]><>"
L 08/07/2020 - 01:34:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "Cla<65><[U:1:93046991]><>"
L 08/07/2020 - 01:34:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "Snakebreak<55><[U:1:102166148]><>"
L 08/07/2020 - 01:34:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "[SAW] Lost Darkrai<47><[U:1:60769145]><>"
L 08/07/2020 - 01:34:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "A Burning Lobster<48><[U:1:249524119]><>"
L 08/07/2020 - 01:34:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "Draco<61><[U:1:168699209]><>"
L 08/07/2020 - 01:34:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "Phyyrin<63><[U:1:194266929]><>"
L 08/07/2020 - 01:34:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "PoneD<35><[U:1:150687273]><>"
L 08/07/2020 - 01:34:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "Aar<4><[U:1:89189905]><>"
L 08/07/2020 - 01:34:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "???<3><[U:1:109549249]><>"
L 08/07/2020 - 01:34:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "Burning Inferno<49><[U:1:191791256]><>"
L 08/07/2020 - 01:34:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "xeletrix<50><[U:1:307492903]><>"
L 08/07/2020 - 01:34:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "M3mes<58><[U:1:1046858096]><>"
L 08/07/2020 - 01:34:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "The Cock Ripper<64><[U:1:307537022]><>"
L 08/07/2020 - 01:34:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "Cowins_x<10><[U:1:337007957]><>"
L 08/07/2020 - 01:34:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "Zesty Jesus<56><[U:1:92165345]><>"
L 08/07/2020 - 01:34:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "the real legoshi gaming<53><[U:1:93598538]><>"
L 08/07/2020 - 01:34:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "Cla<65><[U:1:93046991]><>"
L 08/07/2020 - 01:34:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "Snakebreak<55><[U:1:102166148]><>"
L 08/07/2020 - 01:34:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "[SAW] Lost Darkrai<47><[U:1:60769145]><>"
L 08/07/2020 - 01:34:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "A Burning Lobster<48><[U:1:249524119]><>"
L 08/07/2020 - 01:34:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "Draco<61><[U:1:168699209]><>"
L 08/07/2020 - 01:34:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "Phyyrin<63><[U:1:194266929]><>"
L 08/07/2020 - 01:34:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "PoneD<35><[U:1:150687273]><>"
L 08/07/2020 - 01:36:07: [tf2items_giveweapon.smx] [TF2Items GiveWeapon]2041_viewmodel: Preparing models/weapons/c_models/c_v_ludmila/c_v_ludmila.mdl
L 08/07/2020 - 01:36:07: [tf2items_giveweapon.smx] [TF2Items GiveWeapon]2058_model: cannot find valid model models/custom/weapons/antehgen/urinejar.mdl, skipping
L 08/07/2020 - 01:36:07: [tf2items_giveweapon.smx] [TF2Items GiveWeapon]2058_viewmodel: cannot find valid model models/custom/weapons/antehgen/urinejar.mdl, skipping
L 08/07/2020 - 01:36:07: [tf2items_giveweapon.smx] [TF2Items GiveWeapon]2171_model: cannot find valid model models/advancedweaponiser/w_sickle_sniper.mdl, skipping
L 08/07/2020 - 01:36:07: [tf2items_giveweapon.smx] [TF2Items GiveWeapon]2171_viewmodel: cannot find valid model models/advancedweaponiser/w_sickle_sniper.mdl, skipping
L 08/07/2020 - 01:36:07: [tf2items_giveweapon.smx] [TF2Items GiveWeapon]2197_model: cannot find valid model models/custom/weapons/rebelscurse/c_wrench_v2.mdl, skipping
L 08/07/2020 - 01:36:07: [tf2items_giveweapon.smx] [TF2Items GiveWeapon]2197_viewmodel: cannot find valid model models/custom/weapons/rebelscurse/c_wrench_v2.mdl, skipping
L 08/07/2020 - 01:36:07: [tf2items_giveweapon.smx] [TF2Items GiveWeapon]2228_model: cannot find valid model models/advancedweaponiser/fbomb/c_fbomb.mdl, skipping
L 08/07/2020 - 01:36:07: [tf2items_giveweapon.smx] [TF2Items GiveWeapon]2228_viewmodel: cannot find valid model models/advancedweaponiser/fbomb/c_fbomb.mdl, skipping
L 08/07/2020 - 01:36:08: [tf2items_giveweapon.smx] [TF2Items GiveWeapon]5142_viewmodel: cannot find valid model models/custom/weapons/goldslinger/c_engineer_gunslinger.mdl, skipping
L 08/07/2020 - 01:36:16: [tf2items_giveweapon.smx] [TF2Items GiveWeapon]2041_viewmodel: Preparing models/weapons/c_models/c_v_ludmila/c_v_ludmila.mdl
L 08/07/2020 - 01:36:16: [tf2items_giveweapon.smx] [TF2Items GiveWeapon]2058_model: cannot find valid model models/custom/weapons/antehgen/urinejar.mdl, skipping
L 08/07/2020 - 01:36:16: [tf2items_giveweapon.smx] [TF2Items GiveWeapon]2058_viewmodel: cannot find valid model models/custom/weapons/antehgen/urinejar.mdl, skipping
L 08/07/2020 - 01:36:16: [tf2items_giveweapon.smx] [TF2Items GiveWeapon]2171_model: cannot find valid model models/advancedweaponiser/w_sickle_sniper.mdl, skipping
L 08/07/2020 - 01:36:16: [tf2items_giveweapon.smx] [TF2Items GiveWeapon]2171_viewmodel: cannot find valid model models/advancedweaponiser/w_sickle_sniper.mdl, skipping
L 08/07/2020 - 01:36:16: [tf2items_giveweapon.smx] [TF2Items GiveWeapon]2197_model: cannot find valid model models/custom/weapons/rebelscurse/c_wrench_v2.mdl, skipping
L 08/07/2020 - 01:36:16: [tf2items_giveweapon.smx] [TF2Items GiveWeapon]2197_viewmodel: cannot find valid model models/custom/weapons/rebelscurse/c_wrench_v2.mdl, skipping
L 08/07/2020 - 01:36:16: [tf2items_giveweapon.smx] [TF2Items GiveWeapon]2228_model: cannot find valid model models/advancedweaponiser/fbomb/c_fbomb.mdl, skipping
L 08/07/2020 - 01:36:16: [tf2items_giveweapon.smx] [TF2Items GiveWeapon]2228_viewmodel: cannot find valid model models/advancedweaponiser/fbomb/c_fbomb.mdl, skipping
L 08/07/2020 - 01:36:16: [tf2items_giveweapon.smx] [TF2Items GiveWeapon]5142_viewmodel: cannot find valid model models/custom/weapons/goldslinger/c_engineer_gunslinger.mdl, skipping
L 08/07/2020 - 01:36:17: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "Aar<4><[U:1:89189905]><>"
L 08/07/2020 - 01:36:17: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "???<3><[U:1:109549249]><>"
L 08/07/2020 - 01:36:17: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "Burning Inferno<49><[U:1:191791256]><>"
L 08/07/2020 - 01:36:17: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "xeletrix<50><[U:1:307492903]><>"
L 08/07/2020 - 01:36:17: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "M3mes<58><[U:1:1046858096]><>"
L 08/07/2020 - 01:36:17: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "The Cock Ripper<64><[U:1:307537022]><>"
L 08/07/2020 - 01:36:17: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "Cowins_x<10><[U:1:337007957]><>"
L 08/07/2020 - 01:36:17: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "Zesty Jesus<56><[U:1:92165345]><>"
L 08/07/2020 - 01:36:17: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "the real legoshi gaming<53><[U:1:93598538]><>"
L 08/07/2020 - 01:36:17: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "Cla<65><[U:1:93046991]><>"
L 08/07/2020 - 01:36:17: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "Snakebreak<55><[U:1:102166148]><>"
L 08/07/2020 - 01:36:17: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "[SAW] Lost Darkrai<47><[U:1:60769145]><>"
L 08/07/2020 - 01:36:17: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "A Burning Lobster<48><[U:1:249524119]><>"
L 08/07/2020 - 01:36:17: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "Draco<61><[U:1:168699209]><>"
L 08/07/2020 - 01:36:17: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "Phyyrin<63><[U:1:194266929]><>"
L 08/07/2020 - 01:36:17: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 24 to "PoneD<35><[U:1:150687273]><>"
L 08/07/2020 - 01:36:17: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "Aar<4><[U:1:89189905]><>"
L 08/07/2020 - 01:36:17: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "???<3><[U:1:109549249]><>"
L 08/07/2020 - 01:36:17: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "Burning Inferno<49><[U:1:191791256]><>"
L 08/07/2020 - 01:36:17: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "xeletrix<50><[U:1:307492903]><>"
L 08/07/2020 - 01:36:17: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "M3mes<58><[U:1:1046858096]><>"
L 08/07/2020 - 01:36:17: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "The Cock Ripper<64><[U:1:307537022]><>"
L 08/07/2020 - 01:36:17: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "Cowins_x<10><[U:1:337007957]><>"
L 08/07/2020 - 01:36:17: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "Zesty Jesus<56><[U:1:92165345]><>"
L 08/07/2020 - 01:36:17: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "the real legoshi gaming<53><[U:1:93598538]><>"
L 08/07/2020 - 01:36:17: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "Cla<65><[U:1:93046991]><>"
L 08/07/2020 - 01:36:17: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "Snakebreak<55><[U:1:102166148]><>"
L 08/07/2020 - 01:36:17: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "[SAW] Lost Darkrai<47><[U:1:60769145]><>"
L 08/07/2020 - 01:36:17: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "A Burning Lobster<48><[U:1:249524119]><>"
L 08/07/2020 - 01:36:17: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "Draco<61><[U:1:168699209]><>"
L 08/07/2020 - 01:36:17: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "Phyyrin<63><[U:1:194266929]><>"
L 08/07/2020 - 01:36:17: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 29 to "PoneD<35><[U:1:150687273]><>"
L 08/07/2020 - 01:37:05: [admincheats.smx] <???><STEAM_0:1:54774624><71.60.109.75> ran cheat command 'ent_create'
L 08/07/2020 - 01:37:46: [admincheats.smx] <???><STEAM_0:1:54774624><71.60.109.75> ran cheat command 'ent_create'
L 08/07/2020 - 01:38:30: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 5 to "Aar<4><[U:1:89189905]><>"
L 08/07/2020 - 01:38:30: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 5 to "???<3><[U:1:109549249]><>"
L 08/07/2020 - 01:38:30: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 5 to "Burning Inferno<49><[U:1:191791256]><>"
L 08/07/2020 - 01:38:30: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 5 to "xeletrix<50><[U:1:307492903]><>"
L 08/07/2020 - 01:38:30: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 5 to "M3mes<58><[U:1:1046858096]><>"
L 08/07/2020 - 01:38:30: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 5 to "The Cock Ripper<64><[U:1:307537022]><>"
L 08/07/2020 - 01:38:30: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 5 to "Cowins_x<10><[U:1:337007957]><>"
L 08/07/2020 - 01:38:30: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 5 to "Zesty Jesus<56><[U:1:92165345]><>"
L 08/07/2020 - 01:38:30: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 5 to "the real legoshi gaming<53><[U:1:93598538]><>"
L 08/07/2020 - 01:38:30: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 5 to "Cla<65><[U:1:93046991]><>"
